id,title,year,source_id,rank,score,my_decision,total_decisions,include_count,exclude_count,maybe_count,has_conflict,final_decision,consensus_comment,consensus_resolved_by,consensus_resolved_at,consensus_is_auto,labels,my_note
471812,Software design and media design: tools to design mobile and sensory interfaces and interactive environments,2011,172,,,E,1,0,1,0,False,E,,,2026-05-28T17:42:22.843953+00:00,True,CE7,
471790,Study about software project management with Design Thinking,2018,172,,,E,1,0,1,0,False,E,,,2026-07-27T20:36:53.584864+00:00,True,CE7,
471621,System documentation and system design: a good reason for designing the manual first,1993,173,,,E,1,0,1,0,False,E,,,2026-05-28T17:42:18.509444+00:00,True,CI1,
471635,Teaching Multidisciplinary Teams Requirements for Undergraduate Students: an Approach to Augmented Reality Software in Design Thinking Context,2018,173,,,E,1,0,1,0,False,E,,,2026-07-27T20:37:10.830593+00:00,True,CE7,
471820,Teach real-time embedded system online with real hands-on labs,2009,172,,,E,1,0,1,0,False,E,,,2026-05-28T17:42:23.129730+00:00,True,CE3;CI1,
471733,The Design and Implementation of AI Based Smart Notice Board Using Advanced Machine Learning and Image Processing Techniques,2024,173,,,E,1,0,1,0,False,E,,,2026-05-28T17:42:20.971352+00:00,True,CE3,
471651,The efficacy of narrative video for raising awareness in ICT designers about older users’ requirements,2007,173,,,E,1,0,1,0,False,E,,,2026-05-28T17:42:19.269153+00:00,True,CI1,
471751,"The engineering aspects of product design [review of ""Human Factors and Ergonomics in Consumer Product Design: Uses and Applications"" (Karwowski, W., Eds. et al; 2011)]",2012,173,,,E,1,0,1,0,False,E,,,2026-05-28T17:42:21.422372+00:00,True,CE1;CE7,
471738,The Implications of ‘Soft’ Requirements,2022,173,,,E,1,0,1,0,False,E,,,2026-07-27T20:37:54.918347+00:00,True,CE1,
471709,The Importance of Empathy for Analyzing Privacy Requirements,2018,173,,,E,1,0,1,0,False,E,,,2026-07-27T20:38:19.301170+00:00,True,CE1,
471697,The Role of AI in Predictive UX Shaping the Future of Metaverse Interactions,2025,173,,,E,1,0,1,0,False,E,,,2026-05-28T17:42:20.216039+00:00,True,CE3,
471808,The role of design thinking and physical prototyping in social software engineering,2015,172,,,E,1,0,1,0,False,E,,,2026-05-28T17:42:22.756241+00:00,True,CE2,
471607,The Use of Design Thinking for Requirements Engineering: An Ongoing Case Study in the Field of Innovative Software-Intensive Systems,2018,173,,,E,1,0,1,0,False,E,,,2026-07-27T20:38:40.141234+00:00,True,CE7,
471722,Three-Dimensional Media for Mobile Devices,2011,173,,,E,1,0,1,0,False,E,,,2026-05-28T17:42:20.756321+00:00,True,CE3,
471701,Towards a Method for Modelling Socio-Technical Process Transformation in Digital Agriculture,2024,173,,,E,1,0,1,0,False,E,,,2026-07-27T20:39:13.108266+00:00,True,CE3,
471700,Towards Design and Implementation of an Interactive System for Real-Time Monitoring of Domestic Energy Consumption,2025,173,,,E,1,0,1,0,False,E,,,2026-05-28T17:42:20.272766+00:00,True,CE3,
471593,Towards Fully-Traceable Human-Centred Design,2025,173,,,E,1,0,1,0,False,E,,,2026-07-27T20:40:16.695722+00:00,True,CE7,
471783,Towards requirements engineering with immersive augmented reality,2020,172,,,E,1,0,1,0,False,E,,,2026-07-27T20:40:54.204982+00:00,True,CE6,
471694,Usability Testing in Kanban Agile Process for Club Management System,2020,173,,,E,1,0,1,0,False,E,,,2026-05-28T17:42:20.161768+00:00,True,CE3,
471659,User-centered development of a pervasive healthcare application,2006,173,,,E,1,0,1,0,False,E,,,2026-05-28T17:42:19.414225+00:00,True,CI1,
471661,User-centered development of a pervasive healthcare application,2006,173,,,E,1,0,1,0,False,E,,,2026-05-28T17:42:19.452998+00:00,True,CE2,
471805,User-centric security: optimization of the security-usability trade-off,2015,172,,,E,1,0,1,0,False,E,,,2026-05-28T17:42:22.695997+00:00,True,CE7,
471658,User Experience Evaluation of Chinese Travel App Software,2014,173,,,E,1,0,1,0,False,E,,,2026-05-28T17:42:19.396235+00:00,True,CE3,
471645,User experience to improve the usability of a vision-based interface,2010,173,,,E,1,0,1,0,False,E,,,2026-05-28T17:42:19.158072+00:00,True,CE3,
471705,User feedback in the appstore: An empirical study,2013,173,,,E,1,0,1,0,False,E,,,2026-07-27T20:41:09.037552+00:00,True,CE7,
471603,User Needs Analysis and requirements engineering: Theory and practice,2006,173,,,E,1,0,1,0,False,E,,,2026-05-28T17:42:17.994320+00:00,True,CI1,
471792,User Requirements Analysis of Government Data Open Platform Based on Text Mining,2025,172,,,E,1,0,1,0,False,E,,,2026-05-28T17:42:22.359617+00:00,True,CE3,
471800,UX-MAPPER: A User eXperience Method to Analyze App Store Reviews,2024,172,,,E,1,0,1,0,False,E,,,2026-07-27T20:41:33.967402+00:00,True,CE7,
471609,Visual Requirements Specification and Automated Test Generation for Digital Applications,2015,173,,,E,1,0,1,0,False,E,,,2026-05-28T17:42:18.198215+00:00,True,CE3,
471743,VocalEyes: Enhancing Environmental Perception for the Visually Impaired through Vision-Language Models and Distance-Aware Object Detection,2024,173,,,E,1,0,1,0,False,E,,,2026-05-28T17:42:21.248958+00:00,True,CE3,
471665,VOYAGER – Smart Travel Guidance Cross Platform Mobile Application,2021,173,,,E,1,0,1,0,False,E,,,2026-05-28T17:42:19.528833+00:00,True,CE3,
471620,Web-based Stakeholder Participation in Distributed Requirements Elicitation,2008,173,,,E,1,0,1,0,False,E,,,2026-05-28T17:42:18.487084+00:00,True,CE7,
471642,Website user experience (UX) testing tool development using Open Source Software (OSS),2012,173,,,E,1,0,1,0,False,E,,,2026-05-28T17:42:19.104259+00:00,True,CE3,
471650,WellnessWise: User Experience Design of the Proposed Mobile Application for Physical and Mental Health Self-Care,2023,173,,,E,1,0,1,0,False,E,,,2026-05-28T17:42:19.250464+00:00,True,CE3,
